,ID,title,category,tags,content,sim_rec1,sim_rec2,sim_rec3,emo0,emo1,emo2,emo3,emo_rec1,emo_rec2,emo_rec3,comb_rec1,comb_rec2,comb_rec3
441,sm25187377,【NARUTO】ナルト燃える戦闘シーン集【Part1】,anime,NARUTO NARUTO名場面リンク SM25203730 アニメ アニメキャラ総集編シリーズ ウズマキナルト カッコイイ先生デスマナイ ジャンプ系戦闘シーン ナルト 再不斬,"サスケ,サクラ,作画,ナルト,リー,カカシ,写輪眼,連弾,チャクラ,手裏剣,bgm,我愛羅,大蛇丸,ここ,獅子,体術,忍者,テンポ,好き,ネジ",sm25468118,sm25291060,sm21440020,0.3987939171473518,0.1497115888830624,0.3442579968536969,0.1072364971158888,sm21440020,sm39379690,sm16881350,sm21440020,sm25468118,sm25291060
442,sm24230880,【GTA5オンライン】せっかくだからロスサントスで夏休み楽しんだ【前編】,game,GTA5 GTAO ゲーム シーランド公国 タイタンフォール テニヌ 上カラ来ルゾ!気ヲツケロォ! 凪尾 愛スベキ馬鹿 腹筋崩壊 馬鹿ンス,"テニヌ,ドラえもん,夏休み,戦闘機,合宿,戦車,警察,強盗,ダイナミック,フリーザ,cmoon,バス,ヘリ,gta,ブッピガン,bgm,カオス,キャンプファイヤー,オペレーションメテオ,そう",sm24142327,sm22356220,sm12798100,0.7302584896097314,0.0809934110491637,0.14272681196148,0.0460212873796249,sm25051049,sm27266160,sm12772660,sm24142327,sm24561080,sm22356220
443,sm21399840,【進撃の巨人】紅蓮の弓矢(Full ver.)【弾いてみた】,music_sound,LINKED_HORIZON SHIGERU_KAWAI キナッコ ナオ ニコニコピアニスト ピアノ 奇行手 弾イテミタ 演奏シテミタ 紅蓮ノ弓矢 進撃ノ巨人,"ピアノ,奇行,楽譜,まらしぃ,結婚,自由の翼,耳コピ,進撃の巨人,エレン,ここ,残像,イェーガー,標的,紅蓮の弓矢,暗愚,左足,ペダル,歌詞,獲物,wirsinddiejaeger",sm21213049,sm5321420,sm21224047,0.3413088258596102,0.236887973379813,0.3260972904452543,0.0957059103153224,sm24438970,sm5483070,sm24968970,sm21224047,sm21213049,sm21348590
444,sm5733940,【 SOUND HOLIC × U.N.オーエンは彼女なのか？ 】 〃Grip ＆ Break down !!〃,game,GRIP_&AMP;_BREAK_DOWN_!! SOUNDHOLIC U.N.オーエンハ彼女ナノカ? スキマツアー ニコスクリプト公開 東方 溢レ出ルカリスマ,"フランフラン,レミリア,メダパニ,フラン,幻影,英語,空耳,warning,もも,発音,倍速,歌詞,高齢化,おk,イニd,お嬢様,ミリオン,東方,ダンダン,アウェイ",sm12359740,sm5600850,sm3200040,0.5122061278823158,0.1891160146202788,0.2170479671494968,0.0816298903479084,sm26865130,sm6792327,sm22242790,sm3200040,sm20065790,sm5600850
445,sm3758450,【歪童話】絵本『人柱アリス』をほのぼので描いてみた【PV？】,music_sound,PVツケテミタ VOCALOID-PV殿堂入リ オ前ラノ愛デ見エナイ ドウシテコウナラナカッタ ナンダ、タダノ日本カ ホノボノシリーズ ボカロ5兄弟 人柱アリス 人柱アリスPVリンク 生殺シP 音楽,"アリス,バカイト,不思議,ハッピーエンド,番目,ロードローラー,みゅー,レン,ミク,日本,おつまみ,いも,解釈,解雇,レッドカーペット,卑怯,けんぴ,生殺しp,レンレン,片手",sm5430176,sm5483070,sm14926860,0.5728308767664488,0.3111989059413463,0.0783467558121866,0.0376234614800182,sm4236176,sm19918800,sm22230060,sm5430176,sm18991041,sm5483070
446,sm23510280,殺人ストーカーから逃げられますか？　【実況】Part4,game,09875 NIGHT_WALKER_BV キヨ ゲーム 女子力(カット) 実況プレイ動画 最終兵器俺達 無限ループッテ怖クネ? 荒ブルBGM 解錠(物理),"キヨ,しな,おk,いしころ,石ころ,女子力,ストーカー,セーブ,無限ループ,職人,見殺し,無視,そっち,zz,物理,奥華子,だっちゅーの,やつ,察し,フラグ",sm16207490,sm17378290,sm25139160,0.6071152558091607,0.0832861043845638,0.215982276263589,0.0936163635426863,sm15878480,sm11467790,sm27721038,sm25139160,sm22688012,sm17378290
447,sm27185070,【実況】みんなで激闘！マリオメーカー大戦【Part3】,game,100万再生 キヨ ゲーム スーパーマリオメーカー フジ マリオメーカー 友人ヲ殺サレタ声 実況プレイ動画 最終兵器俺達,"フジ,スピン,ブニ,ドッスン,悪夢,キヨ,コース,クリボー,rr,ドクロ,慣性の法則,マリオ,富士山,そうそう,haha,ステージ,孔明,センス,ニブ,小声",sm27266160,sm27815010,sm27213490,0.6812885208012327,0.0833493836671802,0.1637134052388289,0.071648690292758,sm20895800,sm22356220,sm21553880,sm27815010,sm27266160,sm27213490
448,sm5483070,〔手書き〕絵本『人柱アリス』のPVらしきもの（完成）,anime,PVツケテミタ VOCALOID VOCALOID-PV VOCALOID-PV伝説入リ VOCALOID-PV殿堂入リ アニメ 人柱アリス 人柱アリスPVリンク,"アリス,うさぎ,番目,不思議,おk,ウサギ,レン,gj,ミク,双子,薔薇,ダウト,鳥肌,真っ赤,兄さん,うさ,アニメ,トランプ,一輪,女王",sm5430176,sm3758450,sm15108950,0.3568532699946762,0.2204430975879438,0.3289651500880462,0.0937384823293337,sm21399840,sm18274165,sm24438970,sm5430176,sm24438970,sm14926860
449,sm12433660,【実況＆プレイ】　困難ゲーなスマブラ　その６,game,PYOU吉 Vカット アナーキー ゲーム 五反田デヤレ 嫌ダッ! 実況界ノソニックウェーブ 神回 空間固定型ポケモン 自殺ノ名所,"トサキント,エコー,きた,処理落ち,ヨッシー,アムロ,ポリゴヌ,五反田,フラグ,坂東,wwv,ガメックス,りんこ,キャプセル,カット,でっていう,コイン,うんこちゃん,ラッキー,キター",sm12908050,sm20466740,sm24216260,0.8757447864945382,0.0368669314796425,0.0717477656405163,0.0156405163853028,sm13171730,sm6945510,sm2193140,sm12908050,sm20466740,sm11356560
450,sm26336520,血液型占いを信じない4人衆がスーパーマリオ3Dワールドをカオス実況！！,game,M.S.SPROJECT カオス実況 ゲーム スーパーマリオ3Dワールド ダイナミック自殺 奇想天外ノ変態クソ野郎 実況プレイ動画 情熱ノサイコパス 最初カラクライマックス 範馬コレクション 透明ナ図鑑,"ピーチ,fb,きっく,王冠,サイコパス,マリオ,キノピオ,図鑑,カオス,スマブラ,情熱,ルイージ,先生,自殺,ピノキオ,初見,wwfbww,あい,wwfb,ハンマ",sm18396080,sm27264240,sm18277220,0.719280777790793,0.0989809066416774,0.1388661122174065,0.0428722033501229,sm24548980,sm25051049,sm24373950,sm18396080,sm27264240,sm18277220
451,sm25139160,【実況】 歴代マリオパーティ祭り part33,game,P-P キヨ ゲーム ツワハス フルボッコ ボスラッシュ マリオパーティ ヤメル(ヤメナイ) レトルト 圧倒的説得力 実況プレイ動画,"レト,pp,自演,レトルト,キヨ,コイン,マイク,ボスラッシュ,スター,イチゴォ,ヘイホー,wwpp,ジュゲム,映画化,そう,職人,絶望,ngワード,ミニクッパ,決闘",sm23969030,sm24752440,sm24842310,0.6636353910345565,0.0808815662779501,0.1778110623729538,0.0776719803145394,sm21333410,sm20895800,sm20825700,sm23969030,sm24752440,sm24842310
452,sm1697040,【タキシード仮面 VS 初音ミク】 ぶ～らぶらにしてあげる,anime,アニメ タキシード仮面 ブ～ラブラ～ ミクミクニシテアゲル♪ 初恋ブレイカー 初音ミク 夢ノ共演 悪シキドロイド 紳士ト言ウ名ノ変態 腹筋崩壊 音MAD,"タキシード仮面,haha,変態,仮面,ミク,歌詞,紳士,タッシーロ,ha,らぶ,落書き,タキシード,乙女,腹筋,職人,不届き,おまえ,提供,うp主,ロリコン",sm2086160,sm31791630,sm5664150,0.8274254370929036,0.0573877271169009,0.0625985601645526,0.0525882756256427,sm6167850,sm13722470,sm4767230,sm2086160,sm6167850,sm5664150
453,sm11613020,-真夏の夜- 子供向けじゃない最恐ホラーゲーゲゲゲの鬼太郎Part1【実況】,game,イケボ実況PART1リンク キヨ ゲゲゲノ鬼太郎 ゲーム コースケ フジ 完結済ミ 実況プレイPART1リンク 実況プレイ動画 最終兵器俺達 男性実況プレイPART1リンク,"kowai,鬼太郎,ユルサ,人形,注意,青鬼,先生,音量,ナイ,綾乃,ヒラ,フジ,フラグ,いい最終回だった,トラウマ,初見,こーすけ,キヨ,姉ちゃん,ちゃん",sm11230780,sm26183540,sm17426140,0.5865887365103956,0.0649965670827245,0.1432670809640336,0.2051476154428463,sm26848010,sm16098496,sm29916130,sm11230780,sm21440120,sm26183540
454,sm19881130,アニメ版　ＢＦ団十傑集Ｐ　第１話,game,GRMADシリーズ MADアイマスプロデューサー YOKOYAM@STER アイドルマスター アイドルマスター(アニメ) アイマスMAD アニメ版BF団十傑集P ジャイアントロボ 十傑P 十傑集,"十傑集,レッド,アルベルト,コエンシャク,ビッグファイア,十常侍,樊瑞,自然,残月,ニーサン,アイドル,会話,事務所,直系,違和感,孔明,ヒィッツ,ポスター,幻夜,赤影",sm9014310,sm8613232,sm24683018,0.7744070601213459,0.051296194153337,0.1216216216216216,0.0526751241036955,sm16456520,sm14146540,sm8839280,sm9014310,sm2086160,sm4724910
455,sm38368400,梨花vs沙都子,anime,エウア スペランカー ヒグラシノナク頃ニ ヒグラシノナク頃ニ業 北条沙都子 古手梨花 嘘ダッ!!! 死ニ戻リ 郷壊シ編,"沙都子,梨花,見沢,ルチーア,勉強,圭一,ここ,観光大使,ループ,詠唱,レナ,判断,鉄平,親友,用水路,北条,ちゃん,草草,正論,デュエル",sm39379690,sm24377110,sm14889810,0.3722545943523084,0.1562079784849843,0.2781264007171672,0.1934110264455401,sm29284620,sm29142390,sm25468118,sm39379690,sm25468118,sm25291060
456,sm3430740,変に落チルノ,anime,SP1時代ノ奇才 TANABATA アニメ アニー オテンバ恋娘 チルノ チルノチルノチルノ 変ニ落チルノ 東方 東方アレンジPVリンク 東方ヴォーカル,"チルノ,あにー,さる,チルノチルノ,カエル,のっち,カラス,魔理沙,ぉい,職人,まりさ,コップ,あたい,風に乗って,諏訪子,わがまま,一人,あやや,てめえ,そう",sm1031270,sm4622890,sm13170350,0.6052524429967426,0.1954736699239956,0.1427795874049945,0.0564942996742671,sm22573210,sm25424040,sm3439870,sm2219100,sm1031270,sm27666317
457,sm18991041,┗|∵|┓竹取オーバーナイトセンセーション／HoneyWorks feat.鏡音リン、レン,music_sound,HONEYWORKS VOCALOID VOCALOID伝説入リ モゲラッタ 竹取オーバーナイトセンセーション 鏡音オリジナル曲 鏡音リン 鏡音リン・レン名曲リンク 鏡音レン,"レン,リン,イケレン,使者,りんちゃん,ぼたもち,ノヽ,wktk,ヤダ,あご,家来,ハニワ,ダンガンロンパ,ダンロン,弾幕,レンレン,初見,gj,天使,イケメン",sm14926860,sm20615010,sm13612500,0.575806156101136,0.2140894100403078,0.1675064126053499,0.0425980212532063,sm22573210,sm29327840,sm22511720,sm13612500,sm17619510,sm2219100
458,sm28698420,ｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙｽﾊﾞﾙ,anime,BILIBILI ON_AND_ON RE:ゼロカラ始メル異世界生活 アニメ エミリア エミリア(RE:ゼロカラ始メル異世界生活) エミリアタン・マジ・天使 オ前ラノ愛デ見エナイ リゼロ リゼロON_AND_ONシリーズ 音MAD,"スバル,em,mt,te,怠惰,エミリア,スキ,emt,レム,temtemtemtemtemtemtemtemt,スバルスバルスバルスバルスバルスバルスバルスバル,勤勉,すばる,たん,モブリア,emtemtemtemtemtemtemtemt,おたんこなす,吧你,めぐみん,emtemt",sm30308300,sm29178450,sm29365377,0.3880126182965299,0.4379600420609884,0.1104100946372239,0.0636172450052576,sm13406580,sm21513190,sm18682960,sm30308300,sm29365377,sm29178450
459,sm20571480,【ポケモンBW2】東大生がポケモンBW2 対戦実況！ part10 【フリー】,game,アンコウ学入門Ⅰ オオバヤシ ギリギリ深海魚 ゲーム ハヤシ(ミルクティーノ人) ハヤシ(実況プレイヤー) ブーメラン ポケモンBW2対戦リンク ランターン博士 実況プレイ動画 頭ノ良イ馬鹿,"ランターン,ハヤシ,相手,ブシン,シャンデラ,月光,バスラオ,乱舞,東大,マルフォイ,レート,フリー,ドンカラス,モス,ヘルガー,身代わり,宿題,サンドパン,悠長,ホリススム",sm16400790,sm17923118,sm21142930,0.5844071114010765,0.1409231772957103,0.201272223128364,0.0733974881748491,sm21142930,sm30766050,sm30597080,sm16400790,sm17923118,sm21142930
460,sm24548980,【実況】 悲劇的ビフォーアフター part14 【HAPPY WHEELS】,game,HAPPY_WHEELS アブ アブ(実況者) グロ注意 ゲーム チキュウナゲ ホーンテッドマンション モギレタ分ダケ強クナレルヨ 人生ノゴール 実況プレイ動画 骨粗鬆症,"セグウェイ,ドラゴン,ビオランテ,アブ,地味,ホッピング,拓也,犠牲,トナカイ,人生,ホイール,回避,呪い,サンタ,犬かき,チェックポイント,ヘルメット,ゴール,トンボ,芝刈り機",sm24610090,sm25424040,sm20895800,0.7190320261959907,0.1035061097356441,0.1325772701860873,0.0448845938822777,sm26336520,sm24373950,sm25051049,sm24610090,sm24168180,sm24373950
461,sm25872280,パズルガール / とあ feat. 初音ミク,music_sound,DAM&AMP;JOY配信中 MIKU/TOA収録曲 VOCALOID VOCALOID伝説入リ カワイイミクウタ トア パズルガール ミクオリジナル曲 初音ミク 房野聖,"パズル,tiktok,好き,ガール,歌詞,告白,ミク,しっし,綺麗,あとあと,いっか,共感,大好き,弾幕,もの,泣き虫,好きな人,はち,素敵,みたい",sm19625630,sm14703600,sm17619510,0.3084481878509443,0.4271311893823379,0.1616896375701888,0.1027309851965288,sm22001720,sm31642420,sm20671920,sm19625630,sm14703600,sm24990461
462,sm4310110,【東方】「月まで届け、不死の煙」を弾いてみた【ピアノ】,music_sound,クレラップ注意 スマラシィ ニコニコピアニスト マラシィ 妹ヲ三脚デ固定シテカルピスノ人 月マデ届ケ、不死ノ煙 東方 東方ピアノ演奏 演奏シテミタ 藤原妹紅,"三脚,クレラップ,時間,まらしぃ,カルピス,耳コピ,にゅーくれらっぷ,ピアノ,練習,广卞,与本,亠卉,固定,二上,捜索,妹紅,カコナール,卉亠,广下,絶対音感",sm5321420,sm4622890,sm21399840,0.5078355019470036,0.1472124608224902,0.2797986513439073,0.0651533858865989,sm4902040,sm841041,sm5321420,sm5321420,sm4622890,sm21399840
463,sm34351020,リコレクションエンドロウル　歌ってみた【うらたぬき×センラ】,music_sound,SILVANA ウラタヌキ センラ リコレクションエンドロウル 声優トサラリーマン 歌ッテミタ,"裏千家,センラ,巻舌,好き,うぽつ,すき,最高,うらたん,最後,巻き,ooo,相性,かっこ,ツーマン,stt,大好き,よすぎ,ハモリ,エンドロウル,ここ",sm25221440,sm27485100,sm10601340,0.209716459197787,0.5535961272475796,0.2022821576763485,0.0344052558782849,sm15108950,sm37601190,sm23985500,sm25221440,sm31791630,sm27485100
464,sm4030410,【ギャグマンガ日和】ロック伝説【完成版】,anime,E'Z アニメ ウエダユウジ ギャグマンガ日和 トゥメ トゥメヲトゥメデ終ワラセナイトゥメニ ドラマCD ロック伝説 前田剛 手描キ日和シリーズ 矢部雅史,"トゥメ,足湯,小太鼓,クラッカー,トゥ,伊豆,船越,バナナワニ園,所沢,うえ,ギター,イーズ,特有,ピック,ふところ,うえだゆうじ,ひょうきん,かっぺ,ださん,横山",sm7831420,sm841041,sm1105481,0.8048748696558915,0.0625,0.0943691345151199,0.0382559958289885,sm16777840,sm13125230,sm14922560,sm12772660,sm17615260,sm15806481
465,sm22644540,【4人実況】星のカービィWiiを協力的に大冒険 part11,game,P-P ウゥ(嗚咽) キヨ ゲーム スリープ地獄 ツワハス レトルト 実況プレイ動画 星ノカービィWII 死因:脇腹ガカユカッタ,"キヨ,レト,ラスボス,デデ,pp,ニンジャ,カービィ,レトルト,マホロア,忍者,無敵,タグ,かっけ,ランディア,マルク,bgm,ニンジャアア,メタ,ボス,ここ",sm22573210,sm22511720,sm22477690,0.6270208900999091,0.1154859218891916,0.2106267029972752,0.0468664850136239,sm7539110,sm29482160,sm2024200,sm22573210,sm22511720,sm22477690
466,sm35840490,劇場版「鬼滅の刃」無限列車編 特報第二弾,anime,UFOTABLE アニメ エンターテイメント 我妻善逸 無限列車編 煉獄杏寿郎 竈門炭治郎 竈門禰豆子 週刊少年ジャンプ 音楽 鬼滅ノ刃,"煉獄,れんごく,年齢制限,映画,あかざ,伊之助,デマ,猗窩座,コロナ,鬼滅の刃,呼吸,れんご,ネタバレ,列車,キッズ,公開,ぜんいつ,上弦,えんむ,汽車",sm36015690,sm35613470,sm21440020,0.321594427244582,0.1874355005159958,0.3197884416924664,0.1711816305469556,sm30273006,sm21224047,sm18942090,sm35613470,sm36015690,sm21440020
